model_label,seed,radius,event_path,final__charts/episodic_return,max__charts/episodic_return,mean__charts/episodic_return,final__eval/episodic_return,max__eval/episodic_return,mean__eval/episodic_return,final__losses/qf_loss,max__losses/qf_loss,mean__losses/qf_loss,final__losses/actor_loss,max__losses/actor_loss,mean__losses/actor_loss,final__kl_physical/requested_radius,max__kl_physical/requested_radius,mean__kl_physical/requested_radius,final__kl_physical/worst_case_saturation_fraction,max__kl_physical/worst_case_saturation_fraction,mean__kl_physical/worst_case_saturation_fraction,final__kl_physical/joint_return_std_across_dynamics,max__kl_physical/joint_return_std_across_dynamics,mean__kl_physical/joint_return_std_across_dynamics,final__kl_physical/reference_target_mean,max__kl_physical/reference_target_mean,mean__kl_physical/reference_target_mean,final__kl_physical/robust_target_mean,max__kl_physical/robust_target_mean,mean__kl_physical/robust_target_mean,final__kl_physical/worst_member_target_mean,max__kl_physical/worst_member_target_mean,mean__kl_physical/worst_member_target_mean,final__kl_physical/pessimism_gap_mean,max__kl_physical/pessimism_gap_mean,mean__kl_physical/pessimism_gap_mean,final__kl_physical/pessimism_gap_p95,max__kl_physical/pessimism_gap_p95,mean__kl_physical/pessimism_gap_p95,final__kl_physical/implicit_kl_radius_mean,max__kl_physical/implicit_kl_radius_mean,mean__kl_physical/implicit_kl_radius_mean,final__kl_physical/implicit_kl_radius_p95,max__kl_physical/implicit_kl_radius_p95,mean__kl_physical/implicit_kl_radius_p95,final__kl_physical/worst_member_adversarial_weight_mean,max__kl_physical/worst_member_adversarial_weight_mean,mean__kl_physical/worst_member_adversarial_weight_mean,final__kl_physical/effective_num_dynamics_mean,max__kl_physical/effective_num_dynamics_mean,mean__kl_physical/effective_num_dynamics_mean,final__kl_physical/nominal_obs_max_abs_error,max__kl_physical/nominal_obs_max_abs_error,mean__kl_physical/nominal_obs_max_abs_error,final__kl_physical/nominal_reward_abs_error,max__kl_physical/nominal_reward_abs_error,mean__kl_physical/nominal_reward_abs_error,final__charts/SPS,max__charts/SPS,mean__charts/SPS,max_step,training_return_auc,final__kl_physical/effective_beta_median,max__kl_physical/effective_beta_median,mean__kl_physical/effective_beta_median,final__kl_physical/effective_beta_mean,max__kl_physical/effective_beta_mean,mean__kl_physical/effective_beta_mean,paired_nominal_retention,paired_training_auc_retention,paired_q_loss_ratio
klprho0,10,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__10__1784929117/events.out.tfevents.1784929120.compsci-cluster-fitz-22.636406.0,2159.1455078125,3965.0966796875,682.4943339802188,3728.20361328125,3904.364501953125,3306.672253417969,16.430696487426758,105.0750732421875,13.883240209951811,-232.62835693359375,-0.3801845908164978,-178.33724771709194,0.0,0.0,0.0,0.0,0.0,0.0,0.6295604705810547,1.1365751028060913,0.5817378831371789,230.10025024414062,243.52947998046875,175.6283591690293,230.10025024414062,243.52947998046875,175.6283591690293,229.26583862304688,242.77752685546875,174.90924729819983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,2.220446049250313e-16,9.237055564881302e-14,7.98545055763749e-16,7.683197367214234e-08,2.3839413643145235e-07,6.544289689015548e-08,44.0,793.0,49.93825007693097,999950,1107.625787282231,,,,,,,0.8319409468620257,0.4515623759197762,0.9696122211599351
klprho0,11,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__11__1784933199/events.out.tfevents.1784933201.linux53.678582.0,4110.5224609375,4234.9404296875,1114.7406621164712,4082.909423828125,4131.41455078125,4079.5416259765625,14.73524284362793,78.3355712890625,18.70337714741792,-320.63006591796875,-0.03631516918540001,-228.18865907761705,0.0,0.0,0.0,0.0,0.0,0.0,0.5762596130371094,1.1289682388305664,0.669333009315061,317.9457092285156,331.2554931640625,224.85870351973668,317.9457092285156,331.2554931640625,224.85870351973668,317.22894287109375,330.5768127441406,224.03721454185802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,5.46229728115577e-14,1.29261532033631e-16,7.910598753824161e-08,2.3824439665531827e-07,7.173406877062361e-08,50.0,731.0,56.30598010052313,999968,2860.0533149607404,,,,,,,0.9939681133241296,0.9790131626230176,0.8616021639784227
klprho0,12,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__12__1784934399/events.out.tfevents.1784934402.linux51.308874.0,5382.35205078125,5541.97216796875,1286.4299410494834,5458.32763671875,5604.16259765625,5444.7859375,45.46442794799805,878.369384765625,42.67345005951127,-360.85174560546875,-0.3707360625267029,-244.7114301730589,0.0,0.0,0.0,0.0,0.0,0.0,0.8992918133735657,1.9114079475402832,0.8351602953159298,357.64886474609375,385.47186279296875,241.05890654206829,357.64886474609375,385.47186279296875,241.05890654206829,356.4696350097656,384.4859924316406,240.0325992853783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,3.019806626980426e-14,9.501401401768028e-17,1.0108492176641448e-07,4.7500068944827945e-07,8.64632633198692e-08,49.0,716.0,55.27120730331316,999900,3441.8549120221473,,,,,,,1.4220472789022076,1.4431365627858863,2.9645924139296125
klprho0,13,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__13__1784934610/events.out.tfevents.1784934612.linux45.598147.0,4152.5927734375,4280.97998046875,1273.5381039426022,4160.97998046875,4174.64501953125,4161.98076171875,10.998743057250977,99.86473846435547,16.78135415256109,-334.8709716796875,-0.1970449686050415,-243.87436258339835,0.0,0.0,0.0,0.0,0.0,0.0,0.5541520714759827,1.0350615978240967,0.6010629283030231,332.46600341796875,346.4979248046875,241.0543728550717,332.46600341796875,346.4979248046875,241.0543728550717,331.78631591796875,345.921875,240.30846725771556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,2.220446049250313e-16,5.595524044110789e-14,2.2588745110518893e-16,9.329946948355428e-08,4.073233412782429e-07,7.890833311288148e-08,47.0,613.0,52.59903579854344,999900,3096.9376353478488,,,,,,,0.9684370764104122,1.117059784409426,0.6045970694204055
klprho0,14,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__14__1784936110/events.out.tfevents.1784936113.gpu-compute4.1360826.0,4561.8291015625,4650.361328125,1125.9376720826842,4512.719970703125,4553.87890625,4512.38857421875,18.656017303466797,96.05216979980469,21.764235157403032,-340.1839599609375,-0.2644917070865631,-239.56871287620535,0.0,0.0,0.0,0.0,0.0,0.0,0.6681433320045471,1.29593026638031,0.7276880859374137,337.7986145019531,362.441650390625,236.39910885371694,337.7986145019531,362.441650390625,236.39910885371694,336.9335021972656,361.7239990234375,235.50133025588548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,6.128431095930864e-14,1.9675502546667722e-16,8.788438066176241e-08,2.3840354401727382e-07,8.183507171889426e-08,47.0,599.0,52.2184839470715,999900,2906.2949587851767,,,,,,,1.1606353131285478,1.4390118689895972,1.0136682295534631
klprho0,15,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__15__1784936621/events.out.tfevents.1784936624.linux51.311405.0,4707.3681640625,4908.63427734375,1140.3059042089337,4758.490478515625,4789.7509765625,4757.223486328125,27.68113899230957,338.6755676269531,26.1358296062573,-344.7003173828125,-0.29001477360725403,-228.358430806787,0.0,0.0,0.0,0.0,0.0,0.0,0.6860820055007935,1.3243733644485474,0.7038836762913206,341.10198974609375,355.9018859863281,224.81310651718834,341.10198974609375,355.9018859863281,224.81310651718834,340.1669616699219,355.2921447753906,223.9432178785058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,1.1102230246251565e-16,1.4477308241112041e-13,4.966719960655675e-16,9.663796873837782e-08,4.680026108871971e-07,8.31032264406173e-08,50.0,739.0,56.366909426607855,999914,3057.4637583473113,,,,,,,1.303190580146419,1.3813627499028316,1.195953438794165
klprho0,16,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__16__1784936920/events.out.tfevents.1784936923.linux60.914467.0,4485.725830078125,4590.9541015625,1069.256875869322,4503.06689453125,4526.3876953125,4496.540234375,14.417855262756348,80.48046875,18.982203425267702,-346.65997314453125,-0.4535803198814392,-235.07285912038853,0.0,0.0,0.0,0.0,0.0,0.0,0.7187566757202148,1.2340292930603027,0.7059995294322643,344.0768737792969,362.60772705078125,231.95447690969,344.0768737792969,362.60772705078125,231.95447690969,343.32080078125,361.81280517578125,231.07900309561174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,9.947598300641403e-14,5.072061043734366e-16,9.218891960927067e-08,2.3835019646867295e-07,8.620429674215391e-08,50.0,734.0,56.09272745922659,999900,3020.388281791198,,,,,,,1.206782928846991,1.179702915548354,1.1941865796935112
klprho0,17,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__17__1784940046/events.out.tfevents.1784940050.linux49.723060.0,4185.35693359375,4340.76513671875,800.4519024100994,4261.64599609375,4273.50048828125,4257.635107421875,18.373897552490234,82.95137023925781,18.041511201240784,-289.45806884765625,-0.35961487889289856,-191.10448646685114,0.0,0.0,0.0,0.0,0.0,0.0,0.6613045930862427,1.0945463180541992,0.6494325362375173,287.1442565917969,302.8216552734375,188.15177874789765,287.1442565917969,302.8216552734375,188.15177874789765,286.3020935058594,302.1831970214844,187.3500762310818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,4.440892098500626e-16,8.526512829121202e-14,8.374872410149559e-16,1.0082943902034458e-07,2.3835563922602887e-07,7.68289327559346e-08,47.0,596.0,52.513796286798645,999900,2265.6098917895424,,,,,,,1.170196040679755,0.9909589286645589,0.8892442422645177
klprho0,18,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__18__1784940046/events.out.tfevents.1784940049.linux43.354607.0,4146.876953125,4214.5927734375,1036.510724127566,4132.36572265625,4234.83740234375,4137.986596679688,17.775005340576172,92.36492156982422,20.93525931113869,-314.42840576171875,-0.11588295549154282,-220.36926073618733,0.0,0.0,0.0,0.0,0.0,0.0,0.6680967807769775,1.2785029411315918,0.7287653505493401,311.8294372558594,327.1271667480469,217.21453289440555,311.8294372558594,327.1271667480469,217.21453289440555,311.003173828125,326.2542419433594,216.31381806276502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,1.1102230246251565e-13,4.98345809063494e-16,9.405933099060348e-08,2.3829728945656825e-07,7.678449114530972e-08,47.0,594.0,53.07785413888604,999900,2676.7417817130085,,,,,,,0.867543536655422,0.926473164656081,0.6305413873000935
klprho0,19,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__19__1784940046/events.out.tfevents.1784940050.linux42.429063.0,3771.7764892578125,3895.037841796875,1058.2470079536442,3796.5960693359375,3891.639892578125,3806.1827392578125,14.811641693115234,64.54105377197266,15.07251256102147,-284.07666015625,-0.1544814258813858,-203.32406211092706,0.0,0.0,0.0,0.0,0.0,0.0,0.5854345560073853,1.064642310142517,0.6066079111478428,281.721435546875,295.93572998046875,200.58300819640476,281.721435546875,295.93572998046875,200.58300819640476,281.07159423828125,295.34100341796875,199.83941184067888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,5.861977570020827e-14,1.524699637378557e-16,7.484736386231816e-08,2.3807209004189644e-07,6.477999569198812e-08,48.0,594.0,53.58744486614012,999900,2637.112575261581,,,,,,,1.1000175604052298,1.2943303474073116,1.363891646574954
klprho0,20,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__20__1784940046/events.out.tfevents.1784940050.linux44.310132.0,55.8129768371582,4226.47021484375,896.9034185343304,4203.12841796875,4275.94091796875,3813.4242553710938,16.64582061767578,221.69723510742188,16.872334344244724,-287.6858825683594,-0.6899867653846741,-203.71774408532139,0.0,0.0,0.0,0.0,0.0,0.0,0.5468535423278809,1.1186907291412354,0.5873546852327173,284.80377197265625,300.2994384765625,200.65204774425487,284.80377197265625,300.2994384765625,200.65204774425487,284.1983642578125,299.6965026855469,199.9264255811516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,1.0480505352461478e-13,6.716361841685447e-16,8.632513726070101e-08,2.3840615881454141e-07,7.015755371465593e-08,46.0,594.0,51.419632782849526,999900,2232.2330672227677,,,,,,,1.0325158566412633,1.6854873660816048,1.1662818129104258
klprho0,21,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__21__1784940286/events.out.tfevents.1784940290.linux42.430098.0,5376.90869140625,5574.6767578125,1421.142129430112,5462.4658203125,5557.15185546875,5403.20458984375,30.57476043701172,1014.39453125,31.722387105444326,-418.16473388671875,-0.3086777925491333,-281.31619668620124,0.0,0.0,0.0,0.0,0.0,0.0,0.7376372814178467,1.4611761569976807,0.7605177074634872,415.27459716796875,437.19647216796875,277.753112512204,415.27459716796875,437.19647216796875,277.753112512204,414.3499450683594,436.3000183105469,276.8177998000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,9.703349235223868e-14,1.4762227898423852e-16,1.0162499819443838e-07,4.7299226935137995e-07,8.82067433268352e-08,46.0,610.0,51.35624166581188,999900,3821.9518199198774,,,,,,,1.4224411289362036,1.3120326134937181,1.571512742209826
klprho0,22,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__22__1784940410/events.out.tfevents.1784940414.compsci-cluster-fitz-06.550775.0,4871.446044921875,5165.0361328125,1164.4495887174628,5058.90380859375,5085.21240234375,5006.7095703125,30.335277557373047,903.6489868164062,30.107630851426066,-349.40325927734375,-0.2510543167591095,-231.26121188055944,0.0,0.0,0.0,0.0,0.0,0.0,0.8837981224060059,1.805564522743225,0.8174780196631483,346.2867431640625,369.681884765625,227.85599987676787,346.2867431640625,369.681884765625,227.85599987676787,345.164306640625,368.64178466796875,226.8497005961587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,5.595524044110789e-14,1.3557536170105688e-16,9.123917976694429e-08,4.764031302784133e-07,8.088320034352891e-08,42.0,750.0,47.20094368653195,999900,3201.8115249682555,,,,,,,1.1077772315264343,1.324887090119263,1.0024912861084894
klprho0,23,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__23__1784940527/events.out.tfevents.1784940531.compsci-cluster-fitz-06.550945.0,4008.1427001953125,4249.38427734375,1083.4163259471848,3853.767822265625,4047.943603515625,3868.0989013671874,12.146940231323242,145.38113403320312,14.807573349577627,-310.6915283203125,0.1240200325846672,-220.98538146607584,0.0,0.0,0.0,0.0,0.0,0.0,0.5752108097076416,1.1514029502868652,0.6373982020345318,308.200439453125,324.9847717285156,218.1245569445377,308.200439453125,324.9847717285156,218.1245569445377,307.4958801269531,324.27581787109375,217.33648048578493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,4.796163466380676e-14,2.9532984131136474e-16,9.058504701897618e-08,2.3840675567043945e-07,7.760636697078383e-08,43.0,785.0,50.182582829008105,999900,2619.306585952113,,,,,,,0.9997612865117949,0.964214446619235,1.230652260703311
klprho0,24,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__24__1784940557/events.out.tfevents.1784940560.compsci-cluster-fitz-06.551078.0,3370.4415283203125,3446.110107421875,600.3276906821585,3401.419677734375,3419.40625,3399.6485107421877,13.670753479003906,114.13511657714844,12.58800575804435,-231.89004516601562,-0.31963473558425903,-150.2280653309903,0.0,0.0,0.0,0.0,0.0,0.0,0.5448399782180786,0.9435121417045593,0.5221088230938518,229.60049438476562,242.3591766357422,147.75556011034996,229.60049438476562,242.3591766357422,147.75556011034996,228.95175170898438,241.70352172851562,147.11361611722992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,3.6770586575585185e-13,5.854799717958103e-16,6.072784231037076e-08,2.3781051083915372e-07,5.1483432543175664e-08,43.0,787.0,49.0284131705816,999900,1794.4857755511096,,,,,,,0.8605134051831174,0.7717565491402766,0.7126476096009303
klprho0,25,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__25__1784940827/events.out.tfevents.1784940829.linux43.355433.0,3883.4920654296875,4130.14208984375,839.8042397059102,3923.416259765625,4072.738525390625,3933.4583984375,21.867820739746094,166.09759521484375,21.459527543929447,-261.0721130371094,-0.32900315523147583,-191.04315308080305,0.0,0.0,0.0,0.0,0.0,0.0,0.6696798205375671,1.1865907907485962,0.6683353801528354,258.1919250488281,270.7723693847656,187.84131837970148,258.1919250488281,270.7723693847656,187.84131837970148,257.384521484375,270.00469970703125,187.01552312378234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,8.970602038971265e-14,3.569344039083822e-16,7.921116207398882e-08,2.576597921688517e-07,6.837665257327652e-08,47.0,606.0,51.829418401887374,999900,1775.3928251830916,,,,,,,0.8137144210678966,0.9401536285170073,0.5316270500267598
klprho0,26,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__26__1784940977/events.out.tfevents.1784940979.compsci-cluster-fitz-27.603337.0,4110.241455078125,4199.41162109375,1035.5725506717072,4128.297607421875,4173.806640625,4133.882861328125,13.793952941894531,136.67718505859375,17.14145319837095,-310.1243896484375,-0.19859211146831512,-220.22829869963783,0.0,0.0,0.0,0.0,0.0,0.0,0.6246163249015808,1.1176540851593018,0.6485606299628996,307.62945556640625,320.4935302734375,217.20408422371838,307.62945556640625,320.4935302734375,217.20408422371838,306.822265625,319.7689514160156,216.40213748585447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,4.884981308350689e-14,2.332057290332923e-16,8.079167912455887e-08,2.3840223661864002e-07,7.244435445912245e-08,44.0,812.0,50.31254487639758,999900,2663.255553052883,,,,,,,0.9129917273302836,1.0394625300094422,0.5219313151182388
klprho0,27,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__27__1784944374/events.out.tfevents.1784944376.linux52.373706.0,3870.3023681640625,4037.100830078125,941.476456349303,3848.70947265625,3863.527099609375,3848.7932373046874,14.640233993530273,128.87115478515625,17.412139231023655,-296.56243896484375,-0.49000686407089233,-203.61149897296215,0.0,0.0,0.0,0.0,0.0,0.0,0.591162383556366,1.1832764148712158,0.661151679088084,294.0011901855469,311.72918701171875,200.5453140398816,294.0011901855469,311.72918701171875,200.5453140398816,293.30059814453125,311.0662841796875,199.73307940093065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,6.572520305780927e-14,2.2415749811877104e-16,7.228381804225137e-08,2.3838450147195545e-07,7.012526519091233e-08,48.0,712.0,54.702020720073854,999984,2536.9751863472093,,,,,,,1.1044652393585066,0.9884941482436425,1.3239076815873716
klprho0,28,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__28__1784944584/events.out.tfevents.1784944586.linux54.736239.0,4090.46728515625,4308.52392578125,777.1627105646038,4096.957763671875,4199.00146484375,4098.3818359375,24.140567779541016,118.71463012695312,17.770409362437064,-269.7313537597656,0.018298879265785217,-184.32064835933866,0.0,0.0,0.0,0.0,0.0,0.0,0.6876292824745178,1.262364387512207,0.6273746843958851,266.22808837890625,279.9899597167969,181.31790217901514,266.22808837890625,279.9899597167969,181.31790217901514,265.3398132324219,279.084228515625,180.54447592652593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,2.7755575615628914e-17,1.4921397450962104e-13,5.481869298773478e-16,8.232546377939798e-08,4.4952463440495194e-07,6.745696841685689e-08,49.0,701.0,55.3866037542312,999900,1926.1663549381374,,,,,,,0.8814310885066403,0.9260592123623187,0.8983225401656308
klprho0,29,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__29__1784945336/events.out.tfevents.1784945338.linux46.216205.0,4242.30517578125,4292.3203125,1005.7493882347173,4250.16455078125,4297.63671875,4227.88359375,12.346633911132812,85.61274719238281,11.790606577880585,-307.3009033203125,-0.312527060508728,-206.408611376957,0.0,0.0,0.0,0.0,0.0,0.0,0.6629765033721924,1.0768909454345703,0.6272039631692485,304.9987487792969,324.3049621582031,203.75644979358572,304.9987487792969,324.3049621582031,203.75644979358572,304.12664794921875,323.50567626953125,202.9792485897734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,1.0169642905566434e-13,3.347693650068706e-16,9.990813509830332e-08,2.3838597940084583e-07,7.548250337197082e-08,46.0,623.0,51.429685095907274,999900,2493.1226469910507,,,,,,,1.039576857005732,1.0509730246553979,1.1291714259199692
klprho0,30,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__30__1784945486/events.out.tfevents.1784945488.linux46.216369.0,3990.5618896484375,4074.130615234375,1199.5767859929006,4018.2608642578125,4043.471435546875,4017.4085205078127,13.240835189819336,88.4237289428711,16.832604816599005,-325.0184631347656,-0.3512968420982361,-240.83030944943417,0.0,0.0,0.0,0.0,0.0,0.0,0.5466206669807434,1.325352668762207,0.6250479872037459,322.7776184082031,337.16278076171875,237.7836561632766,322.7776184082031,337.16278076171875,237.7836561632766,322.09271240234375,336.5276184082031,237.0053828516784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,1.4344081478157023e-13,7.946950389414731e-17,7.530225332175178e-08,2.382865886829677e-07,7.212132855486386e-08,46.0,605.0,51.32711047286901,999900,2977.9859663618336,,,,,,,0.9856781452468814,1.0503493291940968,0.7080681184522035
klprho0,31,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__31__1784946027/events.out.tfevents.1784946030.linux55.611992.0,3773.377685546875,4008.80615234375,989.3335961673682,3899.344482421875,3984.464111328125,3904.414453125,12.951875686645508,166.03189086914062,18.27520153044138,-276.6901550292969,-0.027443578466773033,-203.34166146562376,0.0,0.0,0.0,0.0,0.0,0.0,0.49817436933517456,1.376814603805542,0.5951088127946748,274.6781005859375,286.21466064453125,200.4073390691826,274.6781005859375,286.21466064453125,200.4073390691826,274.1280517578125,285.739013671875,199.66865803143824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,6.217248937900877e-14,6.197138288643878e-16,8.845181298511307e-08,2.3840284768539277e-07,5.984830084019288e-08,48.0,708.0,54.620576469381476,999900,2560.015401615037,,,,,,,1.0202782971780293,1.2137728063618158,1.061188109590103
klprho0,32,0.0,/home/users/am1015/rl_runs_td3_klrho_20260724_td3_klrho_phys5_full30_confirm_compat/Walker2d-v5__td3_klrho_klprho0__32__1784946057/events.out.tfevents.1784946060.linux48.970843.0,4492.633056640625,4710.1591796875,853.7901599763253,4339.257568359375,4409.1494140625,4345.546630859375,33.433528900146484,239.955322265625,27.839951477764107,-310.8016357421875,-0.438101589679718,-195.84990246833465,0.0,0.0,0.0,0.0,0.0,0.0,0.7398908138275146,1.3396310806274414,0.7039161868242866,307.4804382324219,320.03936767578125,192.45119990026166,307.4804382324219,320.03936767578125,192.45119990026166,306.51605224609375,319.1260986328125,191.5888149873649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,5.000000476837158,5.000000476837158,5.000000476837158,0.0,1.580957587066223e-13,4.231087702422087e-16,9.862645811153925e-08,2.3835190177123877e-07,7.607231549966454e-08,47.0,610.0,52.58816288850139,999900,2478.2650629512286,,,,,,,1.014500075458499,1.1364527294063573,1.5658057806760421
